time,cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),is_day (),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
2021-01-16T15:00,0,0,0,0,1,346.2,291.3,54.9,848.8
2021-01-16T16:00,0,0,0,0,1,209.9,167.9,42.0,756.1
2021-01-16T17:00,0,0,0,0,1,56.5,39.6,17.0,454.0
2021-01-16T18:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-16T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-16T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-16T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-16T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-16T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T08:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-01-17T09:00,0,0,0,0,1,109.5,71.0,38.5,450.0
2021-01-17T10:00,0,0,0,0,1,257.5,195.7,61.8,664.3
2021-01-17T11:00,0,0,0,0,1,379.1,312.1,67.0,789.4
2021-01-17T12:00,0,0,0,0,1,452.1,383.3,68.8,845.3
2021-01-17T13:00,13,0,0,43,1,465.5,397.3,68.2,855.3
2021-01-17T14:00,20,0,0,67,1,425.0,358.4,66.6,837.2
2021-01-17T15:00,26,0,0,87,1,333.3,273.9,59.4,790.2
2021-01-17T16:00,23,0,0,78,1,201.3,154.5,46.8,684.6
2021-01-17T17:00,0,0,0,0,1,55.6,37.7,17.9,432.4
2021-01-17T18:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-17T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T04:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T05:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T06:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T07:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T08:00,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-01-18T09:00,0,0,0,0,1,108.4,68.2,40.1,427.5
2021-01-18T10:00,0,0,0,0,1,254.5,191.5,63.0,645.2
2021-01-18T11:00,0,0,0,0,1,377.8,308.6,69.2,775.3
2021-01-18T12:00,0,0,0,0,1,453.1,382.2,70.9,837.5
2021-01-18T13:00,0,0,0,0,1,469.7,400.4,69.2,856.0
2021-01-18T14:00,0,0,0,0,1,431.9,366.3,65.6,848.6
2021-01-18T15:00,0,0,0,0,1,340.0,282.3,57.7,805.9
2021-01-18T16:00,0,0,0,0,1,208.3,164.4,43.8,717.1
2021-01-18T17:00,0,0,0,0,1,59.4,40.6,18.8,465.6
2021-01-18T18:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T19:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T20:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T21:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T22:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-18T23:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-19T00:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-19T01:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-19T02:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-19T03:00,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-01-19T04:00,12,0,1,38,0,0.0,0.0,0.0,0.0
2021-01-19T05:00,7,0,3,17,0,0.0,0.0,0.0,0.0
2021-01-19T06:00,67,0,67,88,0,0.0,0.0,0.0,0.0
2021-01-19T07:00,44,0,26,93,0,0.0,0.0,0.0,0.0
2021-01-19T08:00,58,0,46,100,1,0.0,0.0,0.0,0.0
2021-01-19T09:00,90,2,97,99,1,77.5,7.9,69.5,49.1
2021-01-19T10:00,58,4,41,99,1,119.4,10.3,109.1,34.3
2021-01-19T11:00,80,32,36,99,1,207.5,51.0,156.5,127.3
2021-01-19T12:00,100,23,90,99,1,244.6,46.6,198.0,101.4
2021-01-19T13:00,100,64,47,100,1,290.1,84.3,205.8,179.0
2021-01-19T14:00,100,66,100,98,1,297.0,131.4,165.6,301.9
2021-01-19T15:00,100,12,100,98,1,131.5,10.7,120.9,30.1
2021-01-19T16:00,100,61,97,84,1,72.3,7.1,65.2,30.4
2021-01-19T17:00,100,100,100,31,1,21.3,1.5,19.7,17.4
2021-01-19T18:00,100,93,56,59,0,0.0,0.0,0.0,0.0
2021-01-19T19:00,100,85,14,97,0,0.0,0.0,0.0,0.0
2021-01-19T20:00,100,95,4,54,0,0.0,0.0,0.0,0.0
2021-01-19T21:00,100,57,94,100,0,0.0,0.0,0.0,0.0
2021-01-19T22:00,100,95,100,100,0,0.0,0.0,0.0,0.0
2021-01-19T23:00,100,100,100,100,0,0.0,0.0,0.0,0.0
2021-01-20T00:00,100,100,100,100,0,0.0,0.0,0.0,0.0
2021-01-20T01:00,100,100,100,100,0,0.0,0.0,0.0,0.0
2021-01-20T02:00,100,100,100,100,0,0.0,0.0,0.0,0.0
2021-01-20T03:00,100,100,100,100,0,0.0,0.0,0.0,0.0
2021-01-20T04:00,100,100,100,96,0,0.0,0.0,0.0,0.0
2021-01-20T05:00,100,100,69,77,0,0.0,0.0,0.0,0.0
2021-01-20T06:00,100,94,16,55,0,0.0,0.0,0.0,0.0
2021-01-20T07:00,100,100,37,90,0,0.0,0.0,0.0,0.0
2021-01-20T08:00,100,100,97,87,1,0.0,0.0,0.0,0.0
2021-01-20T09:00,100,100,100,97,1,2.0,0.0,2.0,0.0
2021-01-20T10:00,100,100,98,98,1,16.7,0.0,16.7,0.0
2021-01-20T11:00,100,93,93,99,1,11.3,0.0,11.3,0.0
2021-01-20T12:00,100,100,70,92,1,25.4,1.1,24.3,2.3
2021-01-20T13:00,100,100,64,62,1,55.2,0.0,55.2,0.0
2021-01-20T14:00,100,100,50,77,1,81.9,0.0,81.9,0.0
2021-01-20T15:00,100,100,56,61,1,50.7,0.0,50.7,0.0
2021-01-20T16:00,100,100,75,49,1,22.1,0.0,22.1,0.0
2021-01-20T17:00,100,100,95,79,1,4.7,0.0,4.7,0.0
2021-01-20T18:00,100,100,76,6,0,0.0,0.0,0.0,0.0
2021-01-20T19:00,100,100,51,0,0,0.0,0.0,0.0,0.0
2021-01-20T20:00,100,100,54,0,0,0.0,0.0,0.0,0.0
2021-01-20T21:00,100,88,37,0,0,0.0,0.0,0.0,0.0
2021-01-20T22:00,100,100,38,0,0,0.0,0.0,0.0,0.0
2021-01-20T23:00,100,100,34,0,0,0.0,0.0,0.0,0.0
2021-01-21T00:00,100,96,33,0,0,0.0,0.0,0.0,0.0
2021-01-21T01:00,46,29,29,9,0,0.0,0.0,0.0,0.0
2021-01-21T02:00,100,100,40,81,0,0.0,0.0,0.0,0.0
2021-01-21T03:00,100,81,25,59,0,0.0,0.0,0.0,0.0
2021-01-21T04:00,67,40,11,82,0,0.0,0.0,0.0,0.0
2021-01-21T05:00,100,98,20,77,0,0.0,0.0,0.0,0.0
2021-01-21T06:00,100,100,91,81,0,0.0,0.0,0.0,0.0
2021-01-21T07:00,100,82,99,42,0,0.0,0.0,0.0,0.0
2021-01-21T08:00,100,100,100,100,1,0.0,0.0,0.0,0.0
2021-01-21T09:00,100,100,100,85,1,5.8,0.0,5.8,0.0
2021-01-21T10:00,100,100,100,75,1,16.6,0.0,16.6,0.0
2021-01-21T11:00,100,100,100,75,1,18.1,0.0,18.1,0.0
2021-01-21T12:00,100,100,32,78,1,26.5,0.0,26.5,0.0
2021-01-21T13:00,95,35,60,92,1,200.9,72.3,128.6,151.3
2021-01-21T14:00,100,32,74,89,1,270.7,133.4,137.2,301.5
2021-01-21T15:00,100,61,98,96,1,124.7,29.4,95.3,81.4
2021-01-21T16:00,100,36,99,96,1,61.7,4.7,56.9,19.7
2021-01-21T17:00,100,40,100,95,1,10.0,0.0,10.0,0.0
2021-01-21T18:00,100,52,100,93,0,0.0,0.0,0.0,0.0
2021-01-21T19:00,100,38,100,74,0,0.0,0.0,0.0,0.0
2021-01-21T20:00,100,70,100,35,0,0.0,0.0,0.0,0.0
2021-01-21T21:00,100,57,100,23,0,0.0,0.0,0.0,0.0
2021-01-21T22:00,100,100,100,67,0,0.0,0.0,0.0,0.0
2021-01-21T23:00,100,100,100,8,0,0.0,0.0,0.0,0.0
2021-01-22T00:00,59,42,34,2,0,0.0,0.0,0.0,0.0
2021-01-22T01:00,100,100,31,32,0,0.0,0.0,0.0,0.0
2021-01-22T02:00,62,32,39,32,0,0.0,0.0,0.0,0.0
2021-01-22T03:00,100,100,11,75,0,0.0,0.0,0.0,0.0
2021-01-22T04:00,100,100,64,81,0,0.0,0.0,0.0,0.0
2021-01-22T05:00,100,100,30,23,0,0.0,0.0,0.0,0.0
2021-01-22T06:00,79,68,10,39,0,0.0,0.0,0.0,0.0
2021-01-22T07:00,61,44,28,15,0,0.0,0.0,0.0,0.0
2021-01-22T08:00,82,52,45,29,1,0.0,0.0,0.0,0.0
2021-01-22T09:00,100,98,91,95,1,51.9,15.4,36.5,91.3
2021-01-22T10:00,100,100,88,87,1,63.9,6.4,57.5,20.8
2021-01-22T11:00,100,98,41,32,1,100.8,10.2,90.6,24.9
2021-01-22T12:00,62,48,29,5,1,151.4,30.7,120.7,65.4
2021-01-22T13:00,44,40,13,0,1,257.2,124.6,132.6,258.6
2021-01-22T14:00,50,23,48,0,1,280.3,164.0,116.3,367.6
2021-01-22T15:00,93,89,21,0,1,157.0,66.9,90.1,183.2
2021-01-22T16:00,86,75,30,0,1,122.2,57.9,64.3,237.1
2021-01-22T17:00,72,51,43,0,1,44.6,21.5,23.1,234.9
2021-01-22T18:00,67,44,46,0,0,0.0,0.0,0.0,0.0
2021-01-22T19:00,64,40,46,0,0,0.0,0.0,0.0,0.0
2021-01-22T20:00,56,44,27,1,0,0.0,0.0,0.0,0.0
2021-01-22T21:00,51,30,40,0,0,0.0,0.0,0.0,0.0
2021-01-22T22:00,85,33,92,0,0,0.0,0.0,0.0,0.0
2021-01-22T23:00,82,28,94,1,0,0.0,0.0,0.0,0.0
2021-01-23T00:00,100,27,96,73,0,0.0,0.0,0.0,0.0
2021-01-23T01:00,100,69,97,13,0,0.0,0.0,0.0,0.0
2021-01-23T02:00,92,39,80,31,0,0.0,0.0,0.0,0.0
2021-01-23T03:00,93,15,96,73,0,0.0,0.0,0.0,0.0
2021-01-23T04:00,98,16,98,82,0,0.0,0.0,0.0,0.0
2021-01-23T05:00,71,0,78,82,0,0.0,0.0,0.0,0.0
2021-01-23T06:00,100,24,99,92,0,0.0,0.0,0.0,0.0
2021-01-23T07:00,100,27,100,92,0,0.0,0.0,0.0,0.0
2021-01-23T08:00,100,100,100,83,1,0.0,0.0,0.0,0.0
2021-01-23T09:00,100,87,99,82,1,7.6,0.0,7.6,0.0
2021-01-23T10:00,100,100,100,94,1,15.3,1.3,14.0,4.1
2021-01-23T11:00,100,100,100,87,1,28.3,0.0,28.3,0.0
2021-01-23T12:00,100,100,100,68,1,43.4,0.0,43.4,0.0
2021-01-23T13:00,100,100,100,49,1,57.3,0.0,57.3,0.0
2021-01-23T14:00,100,100,100,93,1,24.8,0.0,24.8,0.0
2021-01-23T15:00,100,100,26,87,1,33.9,1.8,32.2,4.8
2021-01-23T16:00,100,89,61,88,1,23.1,0.0,23.1,0.0
2021-01-23T17:00,56,23,24,69,1,15.3,1.6,13.7,17.2
2021-01-23T18:00,72,30,30,90,0,0.0,0.0,0.0,0.0
2021-01-23T19:00,85,48,35,69,0,0.0,0.0,0.0,0.0
2021-01-23T20:00,100,98,50,100,0,0.0,0.0,0.0,0.0
2021-01-23T21:00,62,33,4,98,0,0.0,0.0,0.0,0.0
2021-01-23T22:00,61,13,33,98,0,0.0,0.0,0.0,0.0
2021-01-23T23:00,62,14,33,99,0,0.0,0.0,0.0,0.0
2021-01-24T00:00,80,36,32,94,0,0.0,0.0,0.0,0.0
2021-01-24T01:00,77,40,32,74,0,0.0,0.0,0.0,0.0
2021-01-24T02:00,66,40,34,31,0,0.0,0.0,0.0,0.0
2021-01-24T03:00,44,17,20,57,0,0.0,0.0,0.0,0.0
2021-01-24T04:00,31,26,13,0,0,0.0,0.0,0.0,0.0
2021-01-24T05:00,39,23,9,42,0,0.0,0.0,0.0,0.0
2021-01-24T06:00,62,39,17,57,0,0.0,0.0,0.0,0.0
2021-01-24T07:00,100,85,6,69,0,0.0,0.0,0.0,0.0
2021-01-24T08:00,74,41,16,90,1,0.0,0.0,0.0,0.0
2021-01-24T09:00,64,21,26,97,1,86.5,33.8,52.6,195.2
2021-01-24T10:00,89,15,82,89,1,187.1,90.3,96.7,289.0
2021-01-24T11:00,77,36,37,74,1,243.2,98.4,144.8,236.6
2021-01-24T12:00,100,40,65,94,1,336.5,215.9,120.6,453.5
2021-01-24T13:00,100,44,98,65,1,308.5,166.8,141.7,341.1
2021-01-24T14:00,73,48,0,98,1,258.7,100.2,158.5,220.8
2021-01-24T15:00,100,40,100,91,1,212.8,63.5,149.3,170.2
2021-01-24T16:00,100,39,100,97,1,132.5,35.1,97.4,139.4
2021-01-24T17:00,100,18,97,98,1,24.0,0.0,24.0,0.0
2021-01-24T18:00,100,35,100,98,0,0.0,0.0,0.0,0.0
2021-01-24T19:00,100,100,100,98,0,0.0,0.0,0.0,0.0
2021-01-24T20:00,100,42,100,90,0,0.0,0.0,0.0,0.0
2021-01-24T21:00,100,100,100,96,0,0.0,0.0,0.0,0.0
2021-01-24T22:00,100,100,100,80,0,0.0,0.0,0.0,0.0
2021-01-24T23:00,100,100,100,4,0,0.0,0.0,0.0,0.0
2021-01-25T00:00,100,100,100,60,0,0.0,0.0,0.0,0.0
2021-01-25T01:00,100,100,100,10,0,0.0,0.0,0.0,0.0
2021-01-25T02:00,100,100,99,0,0,0.0,0.0,0.0,0.0
2021-01-25T03:00,100,100,97,100,0,0.0,0.0,0.0,0.0
2021-01-25T04:00,100,99,100,100,0,0.0,0.0,0.0,0.0
2021-01-25T05:00,100,100,100,99,0,0.0,0.0,0.0,0.0
2021-01-25T06:00,100,100,99,99,0,0.0,0.0,0.0,0.0
2021-01-25T07:00,100,100,99,89,0,0.0,0.0,0.0,0.0
2021-01-25T08:00,100,100,100,91,1,0.0,0.0,0.0,0.0
2021-01-25T09:00,100,100,99,46,1,11.2,0.0,11.2,0.0
2021-01-25T10:00,100,100,99,65,1,20.3,0.0,20.3,0.0
2021-01-25T11:00,100,100,100,16,1,26.0,0.0,26.0,0.0
2021-01-25T12:00,100,100,100,79,1,40.2,0.0,40.2,0.0
2021-01-25T13:00,100,100,81,71,1,57.3,0.0,57.3,0.0
2021-01-25T14:00,100,100,100,57,1,51.6,0.0,51.6,0.0
2021-01-25T15:00,100,100,100,85,1,34.0,0.0,34.0,0.0
2021-01-25T16:00,100,100,87,99,1,20.8,0.0,20.8,0.0
2021-01-25T17:00,100,100,99,98,1,9.1,0.0,9.1,0.0
2021-01-25T18:00,100,100,100,31,0,0.0,0.0,0.0,0.0
2021-01-25T19:00,100,100,100,72,0,0.0,0.0,0.0,0.0
2021-01-25T20:00,100,100,100,23,0,0.0,0.0,0.0,0.0
2021-01-25T21:00,100,100,70,25,0,0.0,0.0,0.0,0.0
2021-01-25T22:00,100,100,33,59,0,0.0,0.0,0.0,0.0
2021-01-25T23:00,100,100,38,73,0,0.0,0.0,0.0,0.0
2021-01-26T00:00,100,100,74,97,0,0.0,0.0,0.0,0.0
2021-01-26T01:00,100,100,99,67,0,0.0,0.0,0.0,0.0
2021-01-26T02:00,100,100,100,1,0,0.0,0.0,0.0,0.0
2021-01-26T03:00,100,100,100,98,0,0.0,0.0,0.0,0.0
2021-01-26T04:00,100,100,96,98,0,0.0,0.0,0.0,0.0
2021-01-26T05:00,100,100,81,0,0,0.0,0.0,0.0,0.0
2021-01-26T06:00,100,100,82,1,0,0.0,0.0,0.0,0.0
2021-01-26T07:00,100,100,100,61,0,0.0,0.0,0.0,0.0
2021-01-26T08:00,100,100,91,37,1,0.0,0.0,0.0,0.0
2021-01-26T09:00,100,100,49,77,1,11.0,0.0,11.0,0.0
2021-01-26T10:00,100,100,32,25,1,45.6,7.6,38.0,23.9
2021-01-26T11:00,100,100,81,0,1,52.0,0.0,52.0,0.0
2021-01-26T12:00,100,100,70,0,1,57.1,0.0,57.1,0.0
2021-01-26T13:00,100,100,87,37,1,52.3,0.0,52.3,0.0
2021-01-26T14:00,100,100,100,19,1,67.8,2.9,65.0,6.2
2021-01-26T15:00,100,100,54,11,1,38.5,0.0,38.5,0.0
2021-01-26T16:00,100,100,76,0,1,25.7,0.0,25.7,0.0
2021-01-26T17:00,100,100,98,8,1,12.1,0.0,12.1,0.0
2021-01-26T18:00,100,100,45,4,0,0.0,0.0,0.0,0.0
2021-01-26T19:00,100,100,19,53,0,0.0,0.0,0.0,0.0
2021-01-26T20:00,94,100,0,13,0,0.0,0.0,0.0,0.0
2021-01-26T21:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-26T22:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-26T23:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-27T00:00,100,100,0,58,0,0.0,0.0,0.0,0.0
2021-01-27T01:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-27T02:00,96,100,1,19,0,0.0,0.0,0.0,0.0
2021-01-27T03:00,100,100,0,60,0,0.0,0.0,0.0,0.0
2021-01-27T04:00,100,100,0,50,0,0.0,0.0,0.0,0.0
2021-01-27T05:00,92,100,0,5,0,0.0,0.0,0.0,0.0
2021-01-27T06:00,90,100,0,1,0,0.0,0.0,0.0,0.0
2021-01-27T07:00,100,100,0,92,0,0.0,0.0,0.0,0.0
2021-01-27T08:00,100,100,0,94,1,0.0,0.0,0.0,0.0
2021-01-27T09:00,100,100,0,95,1,34.5,0.0,34.5,0.0
2021-01-27T10:00,100,100,0,96,1,69.6,7.6,62.0,23.6
2021-01-27T11:00,100,100,0,94,1,99.3,9.0,90.3,21.2
2021-01-27T12:00,100,100,13,91,1,142.8,0.0,142.8,0.0
2021-01-27T13:00,100,100,80,95,1,93.5,0.0,93.5,0.0
2021-01-27T14:00,100,100,80,94,1,104.2,3.8,100.4,8.2
2021-01-27T15:00,100,100,62,95,1,90.6,4.5,86.1,11.7
2021-01-27T16:00,100,100,27,93,1,55.6,0.0,55.6,0.0
2021-01-27T17:00,100,100,33,93,1,17.5,0.6,16.9,5.3
2021-01-27T18:00,100,100,23,95,0,0.0,0.0,0.0,0.0
2021-01-27T19:00,100,100,6,97,0,0.0,0.0,0.0,0.0
2021-01-27T20:00,93,100,4,1,0,0.0,0.0,0.0,0.0
2021-01-27T21:00,91,100,1,0,0,0.0,0.0,0.0,0.0
2021-01-27T22:00,100,100,0,87,0,0.0,0.0,0.0,0.0
2021-01-27T23:00,100,100,0,78,0,0.0,0.0,0.0,0.0
2021-01-28T00:00,100,100,3,92,0,0.0,0.0,0.0,0.0
2021-01-28T01:00,100,100,0,59,0,0.0,0.0,0.0,0.0
2021-01-28T02:00,100,100,0,43,0,0.0,0.0,0.0,0.0
2021-01-28T03:00,97,100,0,24,0,0.0,0.0,0.0,0.0
2021-01-28T04:00,96,100,0,20,0,0.0,0.0,0.0,0.0
2021-01-28T05:00,100,100,0,57,0,0.0,0.0,0.0,0.0
2021-01-28T06:00,100,100,0,54,0,0.0,0.0,0.0,0.0
2021-01-28T07:00,98,100,0,25,0,0.0,0.0,0.0,0.0
2021-01-28T08:00,90,100,0,0,1,0.0,0.0,0.0,0.0
2021-01-28T09:00,90,100,0,0,1,18.0,0.0,18.0,0.0
2021-01-28T10:00,90,100,0,0,1,51.8,8.8,42.9,27.2
2021-01-28T11:00,90,100,0,0,1,62.0,0.0,62.0,0.0
2021-01-28T12:00,99,99,0,33,1,84.6,0.0,84.6,0.0
2021-01-28T13:00,100,100,0,71,1,119.6,3.0,116.6,6.0
2021-01-28T14:00,100,100,0,58,1,133.9,4.8,129.1,10.2
2021-01-28T15:00,100,100,0,43,1,108.7,7.2,101.5,18.5
2021-01-28T16:00,100,96,0,79,1,46.8,0.0,46.8,0.0
2021-01-28T17:00,100,100,7,68,1,26.0,0.0,26.0,0.0
2021-01-28T18:00,100,100,30,75,0,0.0,0.0,0.0,0.0
2021-01-28T19:00,100,100,89,94,0,0.0,0.0,0.0,0.0
2021-01-28T20:00,100,100,73,98,0,0.0,0.0,0.0,0.0
2021-01-28T21:00,100,100,9,86,0,0.0,0.0,0.0,0.0
2021-01-28T22:00,94,100,5,4,0,0.0,0.0,0.0,0.0
2021-01-28T23:00,94,100,7,0,0,0.0,0.0,0.0,0.0
2021-01-29T00:00,94,100,6,0,0,0.0,0.0,0.0,0.0
2021-01-29T01:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-29T02:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-29T03:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-29T04:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-29T05:00,90,100,0,1,0,0.0,0.0,0.0,0.0
2021-01-29T06:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-29T07:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-01-29T08:00,90,100,0,0,1,0.0,0.0,0.0,0.0
2021-01-29T09:00,90,100,0,0,1,21.3,0.0,21.3,0.0
2021-01-29T10:00,90,100,0,0,1,52.9,0.0,52.9,0.0
2021-01-29T11:00,72,80,0,0,1,124.0,16.9,107.1,39.0
2021-01-29T12:00,90,100,0,0,1,180.8,53.9,126.9,109.1
2021-01-29T13:00,100,99,0,97,1,113.6,11.1,102.6,21.8
2021-01-29T14:00,100,100,0,94,1,73.7,1.0,72.7,2.0
2021-01-29T15:00,100,100,0,87,1,76.4,3.6,72.8,9.2
2021-01-29T16:00,86,95,0,0,1,46.2,2.4,43.7,8.9
2021-01-29T17:00,83,92,0,0,1,20.4,2.4,18.0,20.3
2021-01-29T18:00,100,100,26,34,0,0.0,0.0,0.0,0.0
2021-01-29T19:00,100,100,17,93,0,0.0,0.0,0.0,0.0
2021-01-29T20:00,100,100,93,95,0,0.0,0.0,0.0,0.0
2021-01-29T21:00,100,100,29,87,0,0.0,0.0,0.0,0.0
2021-01-29T22:00,100,100,100,80,0,0.0,0.0,0.0,0.0
2021-01-29T23:00,100,99,100,29,0,0.0,0.0,0.0,0.0
2021-01-30T00:00,100,76,99,100,0,0.0,0.0,0.0,0.0
2021-01-30T01:00,100,100,42,87,0,0.0,0.0,0.0,0.0
2021-01-30T02:00,100,100,31,10,0,0.0,0.0,0.0,0.0
2021-01-30T03:00,52,48,15,0,0,0.0,0.0,0.0,0.0
2021-01-30T04:00,53,51,12,0,0,0.0,0.0,0.0,0.0
2021-01-30T05:00,46,44,11,0,0,0.0,0.0,0.0,0.0
2021-01-30T06:00,32,10,32,11,0,0.0,0.0,0.0,0.0
2021-01-30T07:00,38,30,19,0,0,0.0,0.0,0.0,0.0
2021-01-30T08:00,35,9,43,3,1,0.0,0.0,0.0,0.0
2021-01-30T09:00,65,14,68,38,1,73.8,36.9,36.9,193.5
2021-01-30T10:00,100,66,70,82,1,147.1,65.4,81.7,197.0
2021-01-30T11:00,100,51,92,0,1,140.8,23.7,117.2,54.2
2021-01-30T12:00,86,44,45,63,1,164.9,51.8,113.1,103.9
2021-01-30T13:00,78,42,50,33,1,240.3,109.6,130.7,213.9
2021-01-30T14:00,55,18,65,1,1,298.7,182.8,115.8,382.6
2021-01-30T15:00,84,22,87,41,1,209.7,121.5,88.2,305.9
2021-01-30T16:00,62,26,32,65,1,106.4,46.3,60.1,167.8
2021-01-30T17:00,63,23,31,80,1,61.9,33.4,28.5,273.1
2021-01-30T18:00,78,29,44,84,0,0.0,0.0,0.0,0.0
2021-01-30T19:00,64,25,68,3,0,0.0,0.0,0.0,0.0
2021-01-30T20:00,97,26,87,71,0,0.0,0.0,0.0,0.0
2021-01-30T21:00,82,25,89,22,0,0.0,0.0,0.0,0.0
2021-01-30T22:00,100,63,94,0,0,0.0,0.0,0.0,0.0
2021-01-30T23:00,100,51,83,68,0,0.0,0.0,0.0,0.0
2021-01-31T00:00,100,44,100,92,0,0.0,0.0,0.0,0.0
2021-01-31T01:00,100,73,93,93,0,0.0,0.0,0.0,0.0
2021-01-31T02:00,100,94,100,97,0,0.0,0.0,0.0,0.0
2021-01-31T03:00,100,100,100,88,0,0.0,0.0,0.0,0.0
2021-01-31T04:00,100,100,91,90,0,0.0,0.0,0.0,0.0
2021-01-31T05:00,100,100,100,96,0,0.0,0.0,0.0,0.0
2021-01-31T06:00,100,100,71,98,0,0.0,0.0,0.0,0.0
2021-01-31T07:00,100,100,100,99,0,0.0,0.0,0.0,0.0
2021-01-31T08:00,100,100,100,96,1,0.0,0.0,0.0,0.0
2021-01-31T09:00,100,100,86,97,1,17.4,0.0,17.4,0.0
2021-01-31T10:00,100,100,40,95,1,41.4,1.3,40.1,3.7
2021-01-31T11:00,100,100,81,98,1,67.5,0.0,67.5,0.0
2021-01-31T12:00,100,99,11,89,1,104.6,2.1,102.5,4.2
2021-01-31T13:00,100,100,0,90,1,128.7,6.0,122.7,11.7
2021-01-31T14:00,100,100,0,89,1,89.1,2.9,86.2,6.0
2021-01-31T15:00,100,97,15,55,1,198.2,61.3,137.0,152.6
2021-01-31T16:00,98,100,13,0,1,112.4,48.0,64.3,171.6
2021-01-31T17:00,86,80,18,12,1,52.2,23.9,28.2,189.8
2021-01-31T18:00,99,100,5,21,0,0.0,0.0,0.0,0.0
2021-01-31T19:00,98,100,0,27,0,0.0,0.0,0.0,0.0
2021-01-31T20:00,100,84,27,92,0,0.0,0.0,0.0,0.0
2021-01-31T21:00,100,95,38,96,0,0.0,0.0,0.0,0.0
2021-01-31T22:00,100,100,24,96,0,0.0,0.0,0.0,0.0
2021-01-31T23:00,100,100,17,89,0,0.0,0.0,0.0,0.0
2021-02-01T00:00,100,100,2,99,0,0.0,0.0,0.0,0.0
2021-02-01T01:00,100,85,0,90,0,0.0,0.0,0.0,0.0
2021-02-01T02:00,100,100,0,63,0,0.0,0.0,0.0,0.0
2021-02-01T03:00,92,100,0,8,0,0.0,0.0,0.0,0.0
2021-02-01T04:00,90,100,0,0,0,0.0,0.0,0.0,0.0
2021-02-01T05:00,90,100,0,0,0,0.0,0.0,0.0,0.0
